Date,NAV,Fund,Fund_Type
12-07-2022 00:00,19.101,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
12-06-2022 00:00,19.285,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
12-05-2022 00:00,19.29,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
12-02-2022 00:00,19.103,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
12-01-2022 00:00,19.06,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
30-11-2022,19.128,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
29-11-2022,18.687,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
28-11-2022,18.335,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
25-11-2022,18.439,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
24-11-2022,18.612,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
23-11-2022,18.484,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
22-11-2022,18.36,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
21-11-2022,18.353,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
18-11-2022,18.549,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
17-11-2022,18.516,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
16-11-2022,18.542,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
15-11-2022,18.736,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
14-11-2022,18.321,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
11-11-2022 00:00,18.18,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
11-10-2022 00:00,17.671,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
11-09-2022 00:00,17.514,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
11-07-2022 00:00,17.895,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
11-04-2022 00:00,17.935,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
11-03-2022 00:00,17.463,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
11-02-2022 00:00,17.507,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
11-01-2022 00:00,17.544,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
31-10-2022,17.082,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
28-10-2022,17.057,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
27-10-2022,17.173,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
25-10-2022,17.171,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
21-10-2022,17.691,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
20-10-2022,17.656,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
19-10-2022,17.485,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
18-10-2022,17.73,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
17-10-2022,17.661,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
14-10-2022,17.524,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
13-10-2022,17.579,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
10-12-2022 00:00,17.614,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
10-11-2022 00:00,17.605,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
10-07-2022 00:00,18.343,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
10-06-2022 00:00,18.49,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
10-04-2022 00:00,18.21,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
10-03-2022 00:00,17.894,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
30-09-2022,17.786,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
29-09-2022,17.712,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
28-09-2022,17.848,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
27-09-2022,17.95,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
26-09-2022,17.922,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
23-09-2022,17.983,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
22-09-2022,18.417,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
21-09-2022,18.413,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
20-09-2022,18.651,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
19-09-2022,18.568,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
16-09-2022,18.561,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
15-09-2022,18.841,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
14-09-2022,18.936,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
13-09-2022,18.935,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
09-12-2022 00:00,19.248,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
09-09-2022 00:00,19.022,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
09-08-2022 00:00,18.7,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
09-07-2022 00:00,18.638,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
09-06-2022 00:00,18.652,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
09-02-2022 00:00,18.829,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
09-01-2022 00:00,18.781,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
30-08-2022,19.152,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
29-08-2022,19.26,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
26-08-2022,19.433,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
25-08-2022,19.536,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
24-08-2022,19.163,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
23-08-2022,19.243,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
22-08-2022,19.127,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
19-08-2022,19.279,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
18-08-2022,19.443,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
17-08-2022,19.425,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
16-08-2022,19.501,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
08-12-2022 00:00,19.619,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
08-11-2022 00:00,19.417,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
08-10-2022 00:00,19.143,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
08-08-2022 00:00,19.158,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
08-05-2022 00:00,19.054,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
08-04-2022 00:00,19.071,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
08-03-2022 00:00,18.667,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
08-02-2022 00:00,18.532,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
29-07-2022,19.051,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
28-07-2022,19.223,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
27-07-2022,19.191,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
26-07-2022,19.003,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
25-07-2022,19.048,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
22-07-2022,19.018,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
21-07-2022,19.16,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
20-07-2022,19.134,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
19-07-2022,19.013,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
18-07-2022,18.918,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
15-07-2022,18.613,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
14-07-2022,18.612,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
13-07-2022,18.63,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
07-12-2022 00:00,18.544,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
07-11-2022 00:00,18.695,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
07-08-2022 00:00,19.056,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
07-07-2022 00:00,18.951,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
07-06-2022 00:00,18.649,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
07-05-2022 00:00,18.784,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
07-04-2022 00:00,18.907,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
30-06-2022,19.118,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
29-06-2022,19.252,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
28-06-2022,19.476,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
27-06-2022,19.456,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
24-06-2022,19.239,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
23-06-2022,18.868,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
22-06-2022,18.845,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
21-06-2022,19.233,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
20-06-2022,18.941,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
17-06-2022,18.965,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
16-06-2022,18.927,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
15-06-2022,19.361,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
14-06-2022,19.121,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
13-06-2022,19.092,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
06-10-2022 00:00,19.679,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
06-09-2022 00:00,19.973,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
06-08-2022 00:00,20.193,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
06-07-2022 00:00,20.009,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
06-06-2022 00:00,20.073,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
06-03-2022 00:00,19.878,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
06-02-2022 00:00,19.958,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
06-01-2022 00:00,19.893,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
31-05-2022,20.092,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
30-05-2022,19.872,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
27-05-2022,19.653,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
26-05-2022,19.301,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
25-05-2022,19.15,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
24-05-2022,19.085,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
20-05-2022,19.367,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
19-05-2022,19.119,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
18-05-2022,19.225,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
17-05-2022,19.448,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
16-05-2022,18.916,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
13-05-2022,18.808,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
05-12-2022 00:00,18.511,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
05-11-2022 00:00,18.69,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
05-10-2022 00:00,18.634,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
05-09-2022 00:00,18.592,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
05-06-2022 00:00,18.868,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
05-05-2022 00:00,19.117,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
05-04-2022 00:00,19.511,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
05-02-2022 00:00,19.476,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
29-04-2022,19.534,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
28-04-2022,19.268,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
27-04-2022,19.032,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
26-04-2022,18.993,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
25-04-2022,19.167,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
22-04-2022,19.547,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
21-04-2022,19.816,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
20-04-2022,20.055,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
19-04-2022,20.068,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
18-04-2022,20.243,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
13-04-2022,20.352,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
04-12-2022 00:00,20.067,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
04-11-2022 00:00,20.009,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
04-08-2022 00:00,20.311,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
04-07-2022 00:00,20.313,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
04-06-2022 00:00,20.551,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
04-05-2022 00:00,20.848,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
04-04-2022 00:00,21.098,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
04-01-2022 00:00,20.919,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
31-03-2022,20.837,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
30-03-2022,21.043,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
29-03-2022,20.953,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
28-03-2022,20.799,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
25-03-2022,20.779,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
24-03-2022,21.011,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
23-03-2022,21.022,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
22-03-2022,21.032,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
21-03-2022,20.689,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
17-03-2022,20.608,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
16-03-2022,20.219,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
15-03-2022,19.2,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
14-03-2022,19.634,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
03-11-2022 00:00,20.107,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
03-10-2022 00:00,20.317,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
03-09-2022 00:00,20.487,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
03-08-2022 00:00,20.122,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
03-07-2022 00:00,20.24,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
03-04-2022 00:00,20.906,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
03-03-2022 00:00,21.301,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
03-02-2022 00:00,21.475,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
28-02-2022,21.556,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
25-02-2022,21.58,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
24-02-2022,21.208,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
23-02-2022,21.707,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
22-02-2022,21.809,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
18-02-2022,22.204,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
17-02-2022,22.424,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
16-02-2022,22.488,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
15-02-2022,22.462,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
14-02-2022,22.091,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
02-11-2022 00:00,22.408,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
02-10-2022 00:00,22.538,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
02-09-2022 00:00,22.475,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
02-08-2022 00:00,22.065,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
02-07-2022 00:00,21.991,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
02-04-2022 00:00,21.934,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
02-03-2022 00:00,21.809,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
02-02-2022 00:00,21.972,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
02-01-2022 00:00,21.892,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
31-01-2022,21.898,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
28-01-2022,21.556,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
27-01-2022,21.65,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
25-01-2022,21.816,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
24-01-2022,21.949,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
21-01-2022,22.221,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
20-01-2022,22.47,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
19-01-2022,22.323,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
18-01-2022,22.34,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
17-01-2022,22.615,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
14-01-2022,22.526,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
13-01-2022,22.558,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
01-12-2022 00:00,22.612,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
01-11-2022 00:00,22.123,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
01-10-2022 00:00,21.924,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
01-07-2022 00:00,21.925,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
01-06-2022 00:00,21.826,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
01-05-2022 00:00,21.827,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
01-04-2022 00:00,22.31,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
01-03-2022 00:00,22.182,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
31-12-2021,22.184,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
30-12-2021,22.137,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
29-12-2021,22.059,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
28-12-2021,22.165,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
27-12-2021,22.241,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
24-12-2021,22.256,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
23-12-2021,22.331,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
22-12-2021,22.186,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
21-12-2021,21.962,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
20-12-2021,21.731,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
17-12-2021,22.276,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
16-12-2021,22.501,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
15-12-2021,22.368,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
14-12-2021,22.342,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
13-12-2021,22.422,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
12-10-2021 00:00,22.668,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
12-09-2021 00:00,22.76,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
12-08-2021 00:00,22.758,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
12-07-2021 00:00,22.515,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
12-06-2021 00:00,22.062,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
12-03-2021 00:00,22.066,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
12-02-2021 00:00,22.307,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
12-01-2021 00:00,22.113,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
30-11-2021,22.048,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
29-11-2021,22.173,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
26-11-2021,22.014,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
25-11-2021,22.591,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
24-11-2021,22.499,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
23-11-2021,22.592,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
22-11-2021,22.661,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
18-11-2021,22.744,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
17-11-2021,22.916,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
16-11-2021,23.036,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
15-11-2021,23.061,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
11-12-2021 00:00,23.116,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
11-11-2021 00:00,23.008,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
11-10-2021 00:00,22.718,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
11-09-2021 00:00,22.752,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
11-08-2021 00:00,22.776,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
11-03-2021 00:00,22.853,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
11-02-2021 00:00,22.931,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
11-01-2021 00:00,23.034,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
29-10-2021,22.914,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
28-10-2021,23.199,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
27-10-2021,23.269,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
26-10-2021,23.583,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
25-10-2021,23.557,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
22-10-2021,23.352,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
21-10-2021,23.377,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
20-10-2021,23.625,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
19-10-2021,23.585,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
18-10-2021,23.34,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
14-10-2021,23.013,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
13-10-2021,22.938,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
10-12-2021 00:00,22.72,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
10-08-2021 00:00,22.776,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
10-07-2021 00:00,22.598,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
10-06-2021 00:00,22.123,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
10-05-2021 00:00,22.252,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
10-04-2021 00:00,22.107,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
10-01-2021 00:00,22.27,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
30-09-2021,22.31,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
29-09-2021,22.216,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
28-09-2021,22.262,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
27-09-2021,22.43,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
24-09-2021,22.407,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
23-09-2021,22.562,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
22-09-2021,22.341,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
21-09-2021,22.123,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
20-09-2021,22.033,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
17-09-2021,22.48,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
16-09-2021,22.56,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
15-09-2021,22.744,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
14-09-2021,22.838,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
13-09-2021,22.976,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
09-09-2021 00:00,22.962,Kotak Global Emerging Market Overseas Equity Omni FOF Gr,Overseas
